trial_id,crel,attr_dim,pair_id,word_a,word_b,correct_answer,incorrect_answer,correct_first_subtoken_id,incorrect_first_subtoken_id,answer_type,prompt
SAME_P_pair12,SAME,P,pair12,pairdainpem,natrougris,bold,cautious,13939,45778,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the same as pairdainpem

Q: Is natrougris bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair12,OPP,P,pair12,pairdainpem,natrougris,cautious,bold,45778,13939,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the opposite of pairdainpem

Q: Is natrougris bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair12,SAME,Q,pair12,pairdainpem,natrougris,complex,simple,6351,4285,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the same as pairdainpem

Q: Is natrougris complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair12,OPP,Q,pair12,pairdainpem,natrougris,simple,complex,4285,6351,attribute_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is the opposite of pairdainpem

Q: Is natrougris complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair12,MORE,P,pair12,pairdainpem,natrougris,natrougris,pairdainpem,17588,6716,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is more/greater than pairdainpem in all respects

Q: Which is more bold, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair12,LESS,P,pair12,pairdainpem,natrougris,pairdainpem,natrougris,6716,17588,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is less/smaller than pairdainpem in all respects

Q: Which is more bold, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair12,MORE,Q,pair12,pairdainpem,natrougris,natrougris,pairdainpem,17588,6716,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is more/greater than pairdainpem in all respects

Q: Which is more complex, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair12,LESS,Q,pair12,pairdainpem,natrougris,pairdainpem,natrougris,6716,17588,novel_word,"Definitions:
- pairdainpem: something that is bold and complex
- natrougris is less/smaller than pairdainpem in all respects

Q: Which is more complex, pairdainpem or natrougris? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair13,SAME,P,pair13,gasgrelnam,dilfonpeis,bold,cautious,13939,45778,attribute_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is the same as gasgrelnam

Q: Is dilfonpeis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair13,OPP,P,pair13,gasgrelnam,dilfonpeis,cautious,bold,45778,13939,attribute_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is the opposite of gasgrelnam

Q: Is dilfonpeis bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair13,SAME,Q,pair13,gasgrelnam,dilfonpeis,complex,simple,6351,4285,attribute_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is the same as gasgrelnam

Q: Is dilfonpeis complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair13,OPP,Q,pair13,gasgrelnam,dilfonpeis,simple,complex,4285,6351,attribute_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is the opposite of gasgrelnam

Q: Is dilfonpeis complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair13,MORE,P,pair13,gasgrelnam,dilfonpeis,dilfonpeis,gasgrelnam,18840,6819,novel_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is more/greater than gasgrelnam in all respects

Q: Which is more bold, gasgrelnam or dilfonpeis? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair13,LESS,P,pair13,gasgrelnam,dilfonpeis,gasgrelnam,dilfonpeis,6819,18840,novel_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is less/smaller than gasgrelnam in all respects

Q: Which is more bold, gasgrelnam or dilfonpeis? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair13,MORE,Q,pair13,gasgrelnam,dilfonpeis,dilfonpeis,gasgrelnam,18840,6819,novel_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is more/greater than gasgrelnam in all respects

Q: Which is more complex, gasgrelnam or dilfonpeis? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair13,LESS,Q,pair13,gasgrelnam,dilfonpeis,gasgrelnam,dilfonpeis,6819,18840,novel_word,"Definitions:
- gasgrelnam: something that is bold and complex
- dilfonpeis is less/smaller than gasgrelnam in all respects

Q: Which is more complex, gasgrelnam or dilfonpeis? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair14,SAME,P,pair14,speivanlail,grafeplut,bold,cautious,13939,45778,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the same as speivanlail

Q: Is grafeplut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair14,OPP,P,pair14,speivanlail,grafeplut,cautious,bold,45778,13939,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the opposite of speivanlail

Q: Is grafeplut bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair14,SAME,Q,pair14,speivanlail,grafeplut,complex,simple,6351,4285,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the same as speivanlail

Q: Is grafeplut complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair14,OPP,Q,pair14,speivanlail,grafeplut,simple,complex,4285,6351,attribute_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is the opposite of speivanlail

Q: Is grafeplut complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair14,MORE,P,pair14,speivanlail,grafeplut,grafeplut,speivanlail,27599,2341,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is more/greater than speivanlail in all respects

Q: Which is more bold, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair14,LESS,P,pair14,speivanlail,grafeplut,speivanlail,grafeplut,2341,27599,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is less/smaller than speivanlail in all respects

Q: Which is more bold, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair14,MORE,Q,pair14,speivanlail,grafeplut,grafeplut,speivanlail,27599,2341,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is more/greater than speivanlail in all respects

Q: Which is more complex, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair14,LESS,Q,pair14,speivanlail,grafeplut,speivanlail,grafeplut,2341,27599,novel_word,"Definitions:
- speivanlail: something that is bold and complex
- grafeplut is less/smaller than speivanlail in all respects

Q: Which is more complex, speivanlail or grafeplut? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair15,SAME,P,pair15,kirpronsous,wanstartrit,bold,cautious,13939,45778,attribute_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is the same as kirpronsous

Q: Is wanstartrit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair15,OPP,P,pair15,kirpronsous,wanstartrit,cautious,bold,45778,13939,attribute_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is the opposite of kirpronsous

Q: Is wanstartrit bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair15,SAME,Q,pair15,kirpronsous,wanstartrit,complex,simple,6351,4285,attribute_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is the same as kirpronsous

Q: Is wanstartrit complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair15,OPP,Q,pair15,kirpronsous,wanstartrit,simple,complex,4285,6351,attribute_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is the opposite of kirpronsous

Q: Is wanstartrit complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair15,MORE,P,pair15,kirpronsous,wanstartrit,wanstartrit,kirpronsous,77753,72630,novel_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is more/greater than kirpronsous in all respects

Q: Which is more bold, kirpronsous or wanstartrit? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair15,LESS,P,pair15,kirpronsous,wanstartrit,kirpronsous,wanstartrit,72630,77753,novel_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is less/smaller than kirpronsous in all respects

Q: Which is more bold, kirpronsous or wanstartrit? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair15,MORE,Q,pair15,kirpronsous,wanstartrit,wanstartrit,kirpronsous,77753,72630,novel_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is more/greater than kirpronsous in all respects

Q: Which is more complex, kirpronsous or wanstartrit? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair15,LESS,Q,pair15,kirpronsous,wanstartrit,kirpronsous,wanstartrit,72630,77753,novel_word,"Definitions:
- kirpronsous: something that is bold and complex
- wanstartrit is less/smaller than kirpronsous in all respects

Q: Which is more complex, kirpronsous or wanstartrit? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair16,SAME,P,pair16,fairtrelfir,mispalkei,bold,cautious,13939,45778,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the same as fairtrelfir

Q: Is mispalkei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair16,OPP,P,pair16,fairtrelfir,mispalkei,cautious,bold,45778,13939,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the opposite of fairtrelfir

Q: Is mispalkei bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair16,SAME,Q,pair16,fairtrelfir,mispalkei,complex,simple,6351,4285,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the same as fairtrelfir

Q: Is mispalkei complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair16,OPP,Q,pair16,fairtrelfir,mispalkei,simple,complex,4285,6351,attribute_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is the opposite of fairtrelfir

Q: Is mispalkei complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair16,MORE,P,pair16,fairtrelfir,mispalkei,mispalkei,fairtrelfir,5786,6624,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is more/greater than fairtrelfir in all respects

Q: Which is more bold, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair16,LESS,P,pair16,fairtrelfir,mispalkei,fairtrelfir,mispalkei,6624,5786,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is less/smaller than fairtrelfir in all respects

Q: Which is more bold, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair16,MORE,Q,pair16,fairtrelfir,mispalkei,mispalkei,fairtrelfir,5786,6624,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is more/greater than fairtrelfir in all respects

Q: Which is more complex, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair16,LESS,Q,pair16,fairtrelfir,mispalkei,fairtrelfir,mispalkei,6624,5786,novel_word,"Definitions:
- fairtrelfir: something that is bold and complex
- mispalkei is less/smaller than fairtrelfir in all respects

Q: Which is more complex, fairtrelfir or mispalkei? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair17,SAME,P,pair17,plusvasnaik,waitrasflal,bold,cautious,13939,45778,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the same as plusvasnaik

Q: Is waitrasflal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair17,OPP,P,pair17,plusvasnaik,waitrasflal,cautious,bold,45778,13939,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the opposite of plusvasnaik

Q: Is waitrasflal bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair17,SAME,Q,pair17,plusvasnaik,waitrasflal,complex,simple,6351,4285,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the same as plusvasnaik

Q: Is waitrasflal complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair17,OPP,Q,pair17,plusvasnaik,waitrasflal,simple,complex,4285,6351,attribute_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is the opposite of plusvasnaik

Q: Is waitrasflal complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair17,MORE,P,pair17,plusvasnaik,waitrasflal,waitrasflal,plusvasnaik,3783,5519,novel_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is more/greater than plusvasnaik in all respects

Q: Which is more bold, plusvasnaik or waitrasflal? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair17,LESS,P,pair17,plusvasnaik,waitrasflal,plusvasnaik,waitrasflal,5519,3783,novel_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is less/smaller than plusvasnaik in all respects

Q: Which is more bold, plusvasnaik or waitrasflal? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair17,MORE,Q,pair17,plusvasnaik,waitrasflal,waitrasflal,plusvasnaik,3783,5519,novel_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is more/greater than plusvasnaik in all respects

Q: Which is more complex, plusvasnaik or waitrasflal? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair17,LESS,Q,pair17,plusvasnaik,waitrasflal,plusvasnaik,waitrasflal,5519,3783,novel_word,"Definitions:
- plusvasnaik: something that is bold and complex
- waitrasflal is less/smaller than plusvasnaik in all respects

Q: Which is more complex, plusvasnaik or waitrasflal? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair18,SAME,P,pair18,broplailbak,speilbonsur,bold,cautious,13939,45778,attribute_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is the same as broplailbak

Q: Is speilbonsur bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair18,OPP,P,pair18,broplailbak,speilbonsur,cautious,bold,45778,13939,attribute_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is the opposite of broplailbak

Q: Is speilbonsur bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair18,SAME,Q,pair18,broplailbak,speilbonsur,complex,simple,6351,4285,attribute_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is the same as broplailbak

Q: Is speilbonsur complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair18,OPP,Q,pair18,broplailbak,speilbonsur,simple,complex,4285,6351,attribute_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is the opposite of broplailbak

Q: Is speilbonsur complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair18,MORE,P,pair18,broplailbak,speilbonsur,speilbonsur,broplailbak,2341,2896,novel_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is more/greater than broplailbak in all respects

Q: Which is more bold, broplailbak or speilbonsur? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair18,LESS,P,pair18,broplailbak,speilbonsur,broplailbak,speilbonsur,2896,2341,novel_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is less/smaller than broplailbak in all respects

Q: Which is more bold, broplailbak or speilbonsur? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair18,MORE,Q,pair18,broplailbak,speilbonsur,speilbonsur,broplailbak,2341,2896,novel_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is more/greater than broplailbak in all respects

Q: Which is more complex, broplailbak or speilbonsur? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair18,LESS,Q,pair18,broplailbak,speilbonsur,broplailbak,speilbonsur,2896,2341,novel_word,"Definitions:
- broplailbak: something that is bold and complex
- speilbonsur is less/smaller than broplailbak in all respects

Q: Which is more complex, broplailbak or speilbonsur? (Answer EXACTLY ONE WORD)
A:"
SAME_P_pair19,SAME,P,pair19,masvaisroun,valfontror,bold,cautious,13939,45778,attribute_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is the same as masvaisroun

Q: Is valfontror bold or cautious? (Answer EXACTLY ONE WORD)
A:"
OPP_P_pair19,OPP,P,pair19,masvaisroun,valfontror,cautious,bold,45778,13939,attribute_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is the opposite of masvaisroun

Q: Is valfontror bold or cautious? (Answer EXACTLY ONE WORD)
A:"
SAME_Q_pair19,SAME,Q,pair19,masvaisroun,valfontror,complex,simple,6351,4285,attribute_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is the same as masvaisroun

Q: Is valfontror complex or simple? (Answer EXACTLY ONE WORD)
A:"
OPP_Q_pair19,OPP,Q,pair19,masvaisroun,valfontror,simple,complex,4285,6351,attribute_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is the opposite of masvaisroun

Q: Is valfontror complex or simple? (Answer EXACTLY ONE WORD)
A:"
MORE_P_pair19,MORE,P,pair19,masvaisroun,valfontror,valfontror,masvaisroun,1044,9243,novel_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is more/greater than masvaisroun in all respects

Q: Which is more bold, masvaisroun or valfontror? (Answer EXACTLY ONE WORD)
A:"
LESS_P_pair19,LESS,P,pair19,masvaisroun,valfontror,masvaisroun,valfontror,9243,1044,novel_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is less/smaller than masvaisroun in all respects

Q: Which is more bold, masvaisroun or valfontror? (Answer EXACTLY ONE WORD)
A:"
MORE_Q_pair19,MORE,Q,pair19,masvaisroun,valfontror,valfontror,masvaisroun,1044,9243,novel_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is more/greater than masvaisroun in all respects

Q: Which is more complex, masvaisroun or valfontror? (Answer EXACTLY ONE WORD)
A:"
LESS_Q_pair19,LESS,Q,pair19,masvaisroun,valfontror,masvaisroun,valfontror,9243,1044,novel_word,"Definitions:
- masvaisroun: something that is bold and complex
- valfontror is less/smaller than masvaisroun in all respects

Q: Which is more complex, masvaisroun or valfontror? (Answer EXACTLY ONE WORD)
A:"
